source,source_id,title,company,location,latitude,longitude,url,listed,deadline,deadline_kind,first_seen,last_seen
studerendeonline,3103458,"Student worker, Security, Søborg or Lystrup",Terma A/S,"Storkøbenhavn, Østjylland (Aarhus)",,,https://studerendeonline.dk/job/3103458/terma-as/student-worker-security-soborg-or-lystrup/,2026-09-14,,asap,2026-09-15,2026-09-15
studerendeonline,3103478,Student Assistant in Security & Compliance at DCAI,Novo Nordisk Fonden,Storkøbenhavn,,,https://studerendeonline.dk/job/3103478/novo-nordisk-fonden/student-assistant-in-security-compliance-at-dcai/,2026-08-25,,asap,2026-09-15,2026-09-15
studerendeonline,3103487,Studentjobb for norsktalende på SOS Alarmcentral,SOS INTERNATIONAL A/S,"Storkøbenhavn, Øresundsregionen, Udlandet (Norge)",,,https://studerendeonline.dk/job/3103487/sos-international-as/studentjobb-for-norsktalende-pa-sos-alarmcentral/,2026-09-07,,,2026-09-15,2026-09-15
studerendeonline,3103488,Studentjobb for svensktalande hos SOS International larmcentral,SOS INTERNATIONAL A/S,"Storkøbenhavn, Øresundsregionen, Udlandet (Sverige)",,,https://studerendeonline.dk/job/3103488/sos-international-as/studentjobb-for-svensktalande-hos-sos-international-larmcentral/,2026-09-07,,,2026-09-15,2026-09-15
studerendeonline,3103727,"Studentermedhjælper til analyse, udvikling og strategiarbejde i Center for Dagtilbud og Uddannelse i Ishøj Kommune",Ishøj Kommune,"Storkøbenhavn, Sydsjælland & Øer, Øresundsregionen",,,https://studerendeonline.dk/job/3103727/ishoj-kommune/studentermedhjaelper-til-analyse-udvikling-og-strategiarbejde-i-center-for-dagtilbud-og-uddannelse-i-ishoj-kommune/,2026-08-24,,,2026-09-15,2026-09-15
studerendeonline,3103734,Bachelor-studerende til studiejob i Audit & Assurance hos Deloitte København,Deloitte,Storkøbenhavn,,,https://studerendeonline.dk/job/3103734/deloitte/bachelor-studerende-til-studiejob-i-audit-assurance-hos-deloitte-kobenhavn/,2026-08-24,,asap,2026-09-15,2026-09-15
studerendeonline,3103735,Cand.merc.aud.-studerende til studiejob i Audit & Assurance hos Deloitte København,Deloitte,Storkøbenhavn,,,https://studerendeonline.dk/job/3103735/deloitte/candmercaud-studerende-til-studiejob-i-audit-assurance-hos-deloitte-kobenhavn/,2026-08-24,,asap,2026-09-15,2026-09-15
studerendeonline,3103748,Vil du være med til at beskytte borgerne mod digital svindel som studentermedhjælper i Styrelsen for Samfundssikkerhed?,Styrelsen for Samfundssikkerhed,"Storkøbenhavn, Nordsjælland",,,https://studerendeonline.dk/job/3103748/styrelsen-for-samfundssikkerhed/vil-du-vaere-med-til-at-beskytte-borgerne-mod-digital-svindel-som-studentermedhjaelper-i-styrelsen-for-samfundssikkerhed/,2026-08-26,2026-09-20,date,2026-09-15,2026-09-15
studerendeonline,3103868,Dyrenes beskyttelse søger studentermedhjælper til kommunikationsafdelingen,Dyrenes Beskyttelse,Storkøbenhavn,,,https://studerendeonline.dk/job/3103868/dyrenes-beskyttelse/dyrenes-beskyttelse-soger-studentermedhjaelper-til-kommunikationsafdelingen/,2026-08-24,2026-09-27,date,2026-09-15,2026-09-15
studerendeonline,3103899,Studentermedhjælper til Frederiksberg Stadsarkiv,Frederiksberg Kommune,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3103899/frederiksberg-kommune/studentermedhjaelper-til-frederiksberg-stadsarkiv/,2026-08-24,,,2026-09-15,2026-09-15
studerendeonline,3103936,"Research Specialist, IT rekruttering (studiejob)",Bloom,"Storkøbenhavn, Fyn",,,https://studerendeonline.dk/job/3103936/bloom/research-specialist-it-rekruttering-studiejob/,2026-08-24,,asap,2026-09-15,2026-09-15
studerendeonline,3103970,Student Assistant – Change Communication & Learning Content,WS Audiology Denmark A/S,"Storkøbenhavn, Nordsjælland",,,https://studerendeonline.dk/job/3103970/ws-audiology-denmark-as/student-assistant-change-communication-learning-content/,2026-09-07,,asap,2026-09-15,2026-09-15
studerendeonline,3104097,Student Data Consultant,VML MAP A/S,Storkøbenhavn ( Delvist fjernarbejde ),,,https://studerendeonline.dk/job/3104097/vml-map-as/student-data-consultant/,2026-08-24,,asap,2026-09-15,2026-09-15
studerendeonline,3104111,"Studentermedhjælper til forskningsenheden på Afdeling for Urinvejssygdomme, Herlev og Gentofte Hospital",Region Hovedstaden,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3104111/region-hovedstaden/studentermedhjaelper-til-forskningsenheden-pa-afdeling-for-urinvejssygdomme-herlev-og-gentofte-hospital/,2026-08-26,,,2026-09-15,2026-09-15
studerendeonline,3104316,Kontaktperson - Lyngby-Taarbæk,CFD,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3104316/cfd/kontaktperson-lyngby-taarbaek/,2026-08-25,,,2026-09-15,2026-09-15
studerendeonline,3104323,Tegnsproget kontaktperson(er) - Sjælland,CFD,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3104323/cfd/tegnsproget-kontaktpersoner-sjaelland/,2026-09-02,,asap,2026-09-15,2026-09-15
studerendeonline,3104324,Tegnsproget kontaktperson - Glostrup,CFD,"Storkøbenhavn, Sydøstjylland, Øresundsregionen",,,https://studerendeonline.dk/job/3104324/cfd/tegnsproget-kontaktperson-glostrup/,2026-09-02,,asap,2026-09-15,2026-09-15
studerendeonline,3104325,Tegnsproget kontaktperson – Nærum,CFD,"Storkøbenhavn, Sydøstjylland",,,https://studerendeonline.dk/job/3104325/cfd/tegnsproget-kontaktperson-naerum/,2026-09-02,,asap,2026-09-15,2026-09-15
studerendeonline,3104412,Kan du fortælle en god historie med kameraet? Wihlborgs søger en studentermedhjælper!,Wihlborgs A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3104412/wihlborgs-as/kan-du-fortaelle-en-god-historie-med-kameraet-wihlborgs-soger-en-studentermedhjaelper/,2026-08-26,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3104424,Studentermedhjælper til Office management & support opgaver | Academic Work,Academic Work Denmark A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3104424/academic-work-denmark-as/studentermedhjaelper-til-office-management-support-opgaver-academic-work/,2026-08-25,,asap,2026-09-15,2026-09-15
studerendeonline,3104559,Studentermedhjælper med interesse for rekruttering,MatchMaker A/S,"Storkøbenhavn, Sydøstjylland",,,https://studerendeonline.dk/job/3104559/matchmaker-as/studentermedhjaelper-med-interesse-for-rekruttering/,2026-08-25,,asap,2026-09-15,2026-09-15
studerendeonline,3104832,MEDICINSTUDERENDE SØGES SOM FIGURANTER TIL SIMULATIONSTRÆNING PÅ AMAGER OG HVIDOVRE HOSPITAL,Region Hovedstaden,"Storkøbenhavn, Vestjylland, Øresundsregionen",,,https://studerendeonline.dk/job/3104832/region-hovedstaden/medicinstuderende-soges-som-figuranter-til-simulationstraening-pa-amager-og-hvidovre-hospital/,2026-08-26,2026-09-20,date,2026-09-15,2026-09-15
studerendeonline,3104889,"Student Assistant - Mechanical Engineering, GN Hearing",GN Store Nord A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3104889/gn-store-nord-as/student-assistant-mechanical-engineering-gn-hearing/,2026-08-25,,,2026-09-15,2026-09-15
studerendeonline,3104964,Freelancer: Maskindokumentation og risikovurdering,MOMENT A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3104964/moment-as/freelancer-maskindokumentation-og-risikovurdering/,2026-08-25,,asap,2026-09-15,2026-09-15
studerendeonline,3104978,Studentermedhjælper til Internationalt kontor i Forsvarsministeriets Materiel- og Indkøbsstyrelsen,Forsvaret,Storkøbenhavn,,,https://studerendeonline.dk/job/3104978/forsvaret/studentermedhjaelper-til-internationalt-kontor-i-forsvarsministeriets-materiel-og-indkobsstyrelsen/,2026-08-26,2026-09-24,date,2026-09-15,2026-09-15
studerendeonline,3105149,Studentermedhjælper til Marketing,GreenMind A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3105149/greenmind-as/studentermedhjaelper-til-marketing/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105227,Student til politik og kommunikation,"SUMH, ungdomsliv - med handicap","Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3105227/sumh-ungdomsliv-med-handicap/student-til-politik-og-kommunikation/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105239,"Analyst (Student Assistant), Flagship Portfolio Management Team",Copenhagen Infrastructure Partners,"Storkøbenhavn, Udlandet (øvrige)",,,https://studerendeonline.dk/job/3105239/copenhagen-infrastructure-partners/analyst-student-assistant-flagship-portfolio-management-team/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105245,Studentermedhjælper til Faglig Afdeling | Grant Thornton,Grant Thornton,Storkøbenhavn,,,https://studerendeonline.dk/job/3105245/grant-thornton/studentermedhjaelper-til-faglig-afdeling-grant-thornton/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105369,Movia søger studentermedhjælper til udvikling af den kollektive trafik,Trafikselskabet Movia,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3105369/trafikselskabet-movia/movia-soger-studentermedhjaelper-til-udvikling-af-den-kollektive-trafik/,2026-08-26,,,2026-09-15,2026-09-15
studerendeonline,3105398,Tire Fitters wanted in Greater Copenhagen,HumanizeR Vikar/Rekruttering,Storkøbenhavn,,,https://studerendeonline.dk/job/3105398/humanizer-vikarrekruttering/tire-fitters-wanted-in-greater-copenhagen/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105478,Jr. Operations Specialist (Part-time) Operations · Copenhagen HQ · Onsite,Mover Systems ApS,Storkøbenhavn,,,https://studerendeonline.dk/job/3105478/mover-systems-aps/jr-operations-specialist-part-time-operations-copenhagen-hq-onsite/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105513,Studentermedhjælper til pension og udviklingsprojekter,LÆGERNES PENSION - pensionskassen for læger,Storkøbenhavn,,,https://studerendeonline.dk/job/3105513/laegernes-pension-pensionskassen-for-laeger/studentermedhjaelper-til-pension-og-udviklingsprojekter/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105585,Studentermedhjælper til forsknings- og udviklingsmiljøet på Institut for Terapeut- og Jordemoderuddannelsen,Københavns Professionshøjskole,Storkøbenhavn,,,https://studerendeonline.dk/job/3105585/kobenhavns-professionshojskole/studentermedhjaelper-til-forsknings-og-udviklingsmiljoet-pa-institut-for-terapeut-og-jordemoderuddannelsen/,2026-08-26,,,2026-09-15,2026-09-15
studerendeonline,3105725,"Commercial Student Assistant, France",Trustpilot A/S,"Storkøbenhavn, Udlandet (øvrige)",,,https://studerendeonline.dk/job/3105725/trustpilot-as/commercial-student-assistant-france/,2026-08-26,,asap,2026-09-15,2026-09-15
studerendeonline,3105726,"Commercial Student Assistant, Nordics",Trustpilot A/S,"Storkøbenhavn, Udlandet (øvrige)",,,https://studerendeonline.dk/job/3105726/trustpilot-as/commercial-student-assistant-nordics/,2026-08-27,,asap,2026-09-15,2026-09-15
studerendeonline,3105890,Studentermedhjælpere (stud.jur./erhvervsjura) til juridisk projekt om overarbejdsbetaling,HK Handel,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3105890/hk-handel/studentermedhjaelpere-studjurerhvervsjura-til-juridisk-projekt-om-overarbejdsbetaling/,2026-08-27,,asap,2026-09-15,2026-09-15
studerendeonline,3105907,Opslag hos Tandlægen.dk,Tandlægen.dk,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/3105907/tandlaegendk/opslag-hos-tandlaegendk/,2026-08-27,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3106071,"Skolehistorie på DPU, Aarhus Universitet i København, søger studentermedhjælper til digital informationshåndtering og kulturformidling",Aarhus Universitet (AU),Storkøbenhavn,,,https://studerendeonline.dk/job/3106071/aarhus-universitet-au/skolehistorie-pa-dpu-aarhus-universitet-i-kobenhavn-soger-studentermedhjaelper-til-digital-informationshandtering-og-kulturformidling/,2026-09-15,2026-09-30,date,2026-09-15,2026-09-15
studerendeonline,3106122,Studentermedhjælper – Legal & Contract Management Consulting,RAMBØLL GRUPPEN A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3106122/ramboll-gruppen-as/studentermedhjaelper-legal-contract-management-consulting/,2026-08-27,,,2026-09-15,2026-09-15
studerendeonline,3106123,Studentermedhjælper – Legal & Contract Management Consulting,RAMBØLL GRUPPEN A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/3106123/ramboll-gruppen-as/studentermedhjaelper-legal-contract-management-consulting/,2026-08-27,,,2026-09-15,2026-09-15
studerendeonline,3106131,Juridisk studentermedhjælper med interesse for IT-udbud og kontrakter,Banedanmark,Storkøbenhavn,,,https://studerendeonline.dk/job/3106131/banedanmark/juridisk-studentermedhjaelper-med-interesse-for-it-udbud-og-kontrakter/,2026-08-27,,,2026-09-15,2026-09-15
